reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
0b1018a5-52d5-4e62-90a5-711642f03664,Fauzan Al farid,https://play-lh.googleusercontent.com/a-/AD5-WCmhZAjIcG93yFWFq_wNOKJB5_0ZcHGXOvTA21Za0w,Keren,5,0,27.0.3,2023-01-12 00:50:00,,
35d5f703-7132-4887-b1b8-703739b4b4b6,Nafisah Jepara,https://play-lh.googleusercontent.com/a/AEdFTp5Q42GFJVbNuVW7_FFrJ8Ykrjdd92FNAvcTfrvz=mo,Ada yg menarik,5,0,,2023-01-12 00:49:21,,
8a6c0773-2d05-465a-bf7c-d2fa37775038,Cr 7,https://play-lh.googleusercontent.com/a/AEdFTp448dg02Zs9dGuYO7L68QZIKn-d7dlEUXpj5NZm=mo,Lag lag lag lag padahal jaringan bagus,2,0,,2023-01-12 00:48:05,,
17b0a453-9413-47a6-b30d-cbcb724e70e9,fahdinal Yanuar,https://play-lh.googleusercontent.com/a-/AD5-WCm2IkYZGvZiqIiZ7GPNOB1rpSXIVuEZ3ntBSZr6,Setelah di update jadi makin banyak iklan nya...aku kurangi lah bintangnya,1,0,27.7.3,2023-01-12 00:46:39,,
ae263b6b-a97a-4286-a5de-bd26bb1f9e2b,Obeth Riady,https://play-lh.googleusercontent.com/a-/AD5-WCktlnT3BztFcef1od24O4DVZLzKp-bK24zM-LuX,Okey,5,0,,2023-01-12 00:45:16,,
ae9763e1-6ca5-4350-a7c3-06ca2129cfb5,PTBAS CLUB SULAWESI,https://play-lh.googleusercontent.com/a-/AD5-WCkRRCBaRIvhmmt80hEFVqbchLzDDGpt4IbSrYw9,kenapa akun aku di tangguhkan tanpa sebab,1,0,23.6.4,2023-01-12 00:43:34,,
9b4b47b0-7ed6-4a95-96ec-927d1e033543,For cadangan 13,https://play-lh.googleusercontent.com/a/AEdFTp4HaxU3xWqUhByozAus0H_KzLdTqK11L94fubwQ=mo,"makasih tiktok. krna kamu aku jadi banyak pengikut gara gra moots,, dan juga aku pengen Vidio aku rameee",5,0,,2023-01-12 00:42:03,,
2056943f-970e-4e87-a3c3-e5fb4db9f343,abil farajatturtusi,https://play-lh.googleusercontent.com/a/AEdFTp5MkK4eNr3k5yzSqA35nKAih_FJdCNiqJgayNmC=mo,"setiap habis buka shop, lalu back dari shop, selalu eror, dan ditutup paksa dulu, baru bisa buka lgi",3,0,26.9.3,2023-01-12 00:41:38,,
84f6e6fa-837c-415f-81ce-cf5813874400,Mahadika Bian,https://play-lh.googleusercontent.com/a/AEdFTp6EqJJwgvu3pOJBFi12aMaTsquukP_91_u8wRHn=mo,Bagus,4,0,27.7.3,2023-01-12 00:39:18,,
ef171502-0fa5-45a7-aaf5-ce76d7d5e7c0,Layla Nur,https://play-lh.googleusercontent.com/a/AEdFTp7tMkz6GVJ6NKyVaOwlOAfd8mCZcD-ijLonMW_O=mo,😂,4,0,27.0.3,2023-01-12 00:35:23,,
fa6939f4-42eb-4ee8-9082-ee6fd738db98,Zun 28,https://play-lh.googleusercontent.com/a/AEdFTp41I-PUBLUGCxzfW6G58FN5ZP5tV_q2TPKhpFCm=mo,Tolong agar video/foto pornografi/seks di kurangi Karena banyak sekali anak² di bawah umur semoga bermanfaat,5,0,26.9.2,2023-01-12 00:33:03,,
9917d18d-a71c-48b0-abc8-2eee765ac96b,Calista Auliaputri,https://play-lh.googleusercontent.com/a/AEdFTp40wg10WAib9mBdWVN6Ken0glCX0hreccMvP_XW=mo,Cocok tuk hiburan,5,0,27.4.5,2023-01-12 00:31:56,,
76afbb64-90a6-40b3-8164-00664c97b902,Sigit Aji pangestu,https://play-lh.googleusercontent.com/a/AEdFTp6BgG8Mcnsmx7ayv5RBUQDt19DmjwgRSxSaPKcI=mo,Tik tok asu,1,0,26.2.3,2023-01-12 00:30:48,,
29904eee-1946-4c14-9815-5f05b42db1dc,Endah Puji Pangestuti,https://play-lh.googleusercontent.com/a-/AD5-WCkep1NPIXc3xrDcAKWPSNSDlEI4spnDM3z_u3IK,E.... gimana ya saat saya mau mendaftar kok ya bisa ya ? Saya sudah mencoba berulang kali tapi tidak bisa,1,0,27.7.3,2023-01-12 00:29:51,,
ddedef21-58e7-4664-98b8-2e4a5804f717,Sitta Hanifah,https://play-lh.googleusercontent.com/a/AEdFTp66aq_nHNxYb49YXIK1_ueAuH_21Jm4to6iU2Zd=mo,Mohon bersabar ya adick²,5,0,,2023-01-12 00:26:43,,
bd860b25-04b8-4362-8dbf-d6020cd5a5ab,Firman Tika,https://play-lh.googleusercontent.com/a-/AD5-WCnqIh6R4Eq9qYJi7hAHM88AINfvPUmCWjlnoJlJ,Good👍👍,5,0,,2023-01-12 00:26:07,,
fa5a8fef-9aaf-4899-b228-5ec58534c220,FFF Audio,https://play-lh.googleusercontent.com/a-/AD5-WCnm8XdgkXR8_y3-geWcg8R5nC0Oa58jSSD0o_JsNQ,Sulit fyp,4,0,27.6.3,2023-01-12 00:23:33,,
4bb5b52f-5e2f-4fa2-a717-67fc44517c4f,Ff Chet,https://play-lh.googleusercontent.com/a/AEdFTp53BWEA0e_bbTmvvuY9O2tnK6RMtuQQW1SKUuhs=mo,Lama nginstal nya,2,0,,2023-01-12 00:20:10,,
e617eb66-c282-4a5a-95fb-7f2aff4dd2e7,Muhammad Ajis,https://play-lh.googleusercontent.com/a-/AD5-WCmYiaL3a6a2Yi70nU9wbtMvbPJax3-ehuje2kJOKg,Bagus,5,0,27.6.3,2023-01-12 00:17:38,,
71191e09-316b-49b7-a9fd-0a73e2e9122f,Toink Tv chanel,https://play-lh.googleusercontent.com/a-/AD5-WCnALiJBTLMH1K641ZsjFfvvcygB59jzpiMUua7dbA,Mantull,5,0,27.6.3,2023-01-12 00:17:33,,
b47e2d79-389f-4c96-b429-6f7e1e91344e,Cellot Ledduk,https://play-lh.googleusercontent.com/a/AEdFTp75lUlH2ajhPan2qs6PmFiYxNoCyBMmjpq_gT9a=mo,Biar bintang yg bicara,5,0,,2023-01-12 00:17:15,,
350fbbd0-f702-4120-bf49-18af7dd9dd94,M.Taufikurraman Taufik,https://play-lh.googleusercontent.com/a-/AD5-WCmiCPH-ioXOQMfbYYqPk5NCaVvqaZiQagS0rG9h,👍,1,0,,2023-01-12 00:14:33,,
a0a6ff3d-4935-4ed7-a093-dd07e31da291,Anime Cartoon,https://play-lh.googleusercontent.com/a/AEdFTp45PCCeWMY0cBl6rYR82KxZRE3qQEWwSRqfOQse=mo,Klo bisa @Gaberl Film Real Fyp trs min. Muncul di beranda orang °°>,5,0,,2023-01-12 00:09:26,,
8ce23720-bdca-411e-b814-d88e2b55f510,Alim,https://play-lh.googleusercontent.com/a-/AD5-WClcrmJbR1K2UlvzDfLNROQJCH4PuKz2-aN3EHBZPA,Tolong gk usa di berikan ukuran pengikut baru bisa lv langsung,4,0,27.7.3,2023-01-12 00:08:41,,
cc079134-acc4-4081-b71c-972415ccf03d,Kancil Drever sumut,https://play-lh.googleusercontent.com/a-/AD5-WCkoJWb_LXe1FLGKXpRz_5Nklwmykgkknyszbor7,Mantap,5,0,,2023-01-12 00:03:48,,
a17a4898-8582-4067-8c08-6950fab77b70,Radi Yansah,https://play-lh.googleusercontent.com/a/AEdFTp7LrD4IqWluCXahYtwm9VJblzgySNQ7gbenx092=mo,Ini baru aplikasi bagus,5,0,27.5.4,2023-01-12 00:03:20,,
781b0bf4-63ca-496e-a739-20aed783a421,Mika Ratmi,https://play-lh.googleusercontent.com/a/AEdFTp5L1RlCdIaD_iC3CiyqQKvGguLE9b6L0R6jYFD1=mo,Bergun,5,0,25.9.4,2023-01-12 00:01:14,,
5d8c4853-9c3e-440b-beac-7348e972db7d,Ujang Sulap,https://play-lh.googleusercontent.com/a-/AD5-WCnxwWYmpYt8Bgdx_cK1Vx8KNwPEaynS2KUqWENNCA,Ok Sip,5,0,27.0.3,2023-01-12 00:00:23,,
eee24a8d-d4f4-4d1b-b234-23ac42b24918,Bastanta Ginting,https://play-lh.googleusercontent.com/a/AEdFTp7f0hZZbHifgZskL_9u32avMXYXjpEL9Q5wCMKR=mo,"Kenapa tiktok saya keluar tiba"" dan saat masukan akun kembali udh GK bisa lagi. Udh sering lapor ke tiktok tapi blm d respon🙃",1,0,27.0.3,2023-01-11 23:59:44,,
bc7275fb-f963-4937-9d29-ed7984f382f8,robi ROBI kurni awan,https://play-lh.googleusercontent.com/a/AEdFTp7OD1pX3oG3MU98t1FjjNhVq4sXLBBbSPlTahRF=mo,Boros kuota,1,0,27.3.4,2023-01-11 23:59:12,,
1076d035-ca63-4822-8e69-242c2f773c90,Batti Otak Atik,https://play-lh.googleusercontent.com/a-/AD5-WClOrBS2W7tgoBtwaCKK2AFyPUF8rElpBc2g3n-a,Mantaaaaap,5,0,27.8.2,2023-01-11 23:56:16,,
5e5dd6ff-9977-4c30-8bc7-7863003ab873,Indah Pertiwi Kurnia,https://play-lh.googleusercontent.com/a-/AD5-WCml4qFYsxJygTqrXbL2dUsKINtMtYfINI05yk2exA,Oke,5,0,,2023-01-11 23:56:15,,
10fd1e6d-6055-4d3c-8594-653af4282133,"Dezan ,ft,frenco",https://play-lh.googleusercontent.com/a-/AD5-WClhVKkcs7WrDZ25PxazMX2Magl5pqGRE-moQzch,Seru sekali!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!menonton nya,5,0,26.6.4,2023-01-11 23:54:45,,
0bb91065-25ff-4e08-870d-2efb8065b4d4,rezkif 00783,https://play-lh.googleusercontent.com/a-/AD5-WCnUDU12apaSKr8b1AEpjWCU0Htw6PxYgO9oaUX9rA,Mantap,5,0,18.1.4,2023-01-11 23:54:27,,
6f58433c-ac4a-489d-bf64-9e78c1e2f946,REDAKSI TAYO,https://play-lh.googleusercontent.com/a-/AD5-WCkvnCEcqfPEvk-odNJJszJb409UbLyM6Qa9kdMasQ,Mantap lancar,5,0,,2023-01-11 23:50:33,,
82ae3601-1a0a-448f-ac40-7107c3493447,J3y B4hr3y,https://play-lh.googleusercontent.com/a-/AD5-WCkm61Oqlx-bzmImRypApzZLvQbxyVSf2IGsGry83Q,Mantap,5,0,27.7.3,2023-01-11 23:49:29,,
9a9b8779-2675-4761-9d0f-24e2c89d3dc2,Yunita Ta,https://play-lh.googleusercontent.com/a/AEdFTp4FWJx3TzZKEl-5wJo2daXz_4ZrqP0YTBbliA2z=mo,Kenapa tiktok shopnya ilang ga ada padahal seneng yang belum di update ada tiktok shop nya malah di tiadakan,3,0,27.7.3,2023-01-11 23:46:52,,
fa8cb32a-c5b2-44b2-a757-4a1155aa3891,Indah Oey,https://play-lh.googleusercontent.com/a-/AD5-WClOS4xv1nKMz33_YrwTQS_Hjw_kSsWWQpYrkJGR,Update Mulu...,2,0,27.5.4,2023-01-11 23:46:11,,
8c4493d8-a986-4caf-a237-365addcd294b,Arti La,https://play-lh.googleusercontent.com/a/AEdFTp6FiGCa0PYRLS-5w7IjApl2ib9-5ljQ31vfKGNt=mo,Ni aplikasi jelek bangeeeeeeeeeeeeeet tapi boongong bagus banget aku suka,5,0,,2023-01-11 23:44:34,,
7cfdaa0d-dc20-43a0-9d36-9eb283aba09f,Yongki Pratama,https://play-lh.googleusercontent.com/a-/AD5-WCl7QSfP259ax74WgnBQcTxZiVBzHGRfELDVdLc_SQ,Baik,5,0,27.7.3,2023-01-11 23:44:28,,
b06aedc9-af78-4d92-9320-7d9c4724695a,Sandi Wirayuda,https://play-lh.googleusercontent.com/a-/AD5-WCmjPoNs1AQ9a-K9L5tB3q8_NbB81ArMoSkhMvCX,Nice🙏,5,0,27.6.3,2023-01-11 23:43:41,,
009d1748-e625-466f-8284-17a2ea8159d4,Irfan Nugroho,https://play-lh.googleusercontent.com/a-/AD5-WCnd0XD0YdooBKc-85IT38caKRSy4x1sfEBOEBl5,Sesudah update saya menggunakan tiktok tetapi sering keluar keluar sendiri dan kehapus sendiri padahal folws sy sudah banyak mengapa bisa begitu,3,0,27.3.4,2023-01-11 23:42:09,,
c0142e85-f511-4bcf-804f-b4d477b0f88c,Faiz Gilang Losari,https://play-lh.googleusercontent.com/a-/AD5-WCmgU7lrWxTAjV2B9HVe0vQGkF2-4c1Ssd2y1vmrLw,Ok,5,0,,2023-01-11 23:40:46,,
9b939104-598e-4fb2-bb13-28faee213178,Mardi Ujang,https://play-lh.googleusercontent.com/a/AEdFTp4cifRjIJXrFlpBAouYiFVp3dhAb91q-PSh2WV0=mo,Boros kuota nya🗿🗿,1,0,26.5.4,2023-01-11 23:40:32,,
18f891ae-29d8-4864-bd69-c4fcc9969e7e,Risa Setiani,https://play-lh.googleusercontent.com/a/AEdFTp45lsW1VuSxlCXKvO6-6KPULecdPOIRJuxZQLAk=mo,Bagus,5,0,27.7.3,2023-01-11 23:40:17,,
639a075c-d0a6-4f58-8e3d-aec74020cb82,Fendi kurniawan Kurniawan,https://play-lh.googleusercontent.com/a-/AD5-WCnjeFx2fVNZj5gcVCXeOY5Cnq6or6Z3NkHGhdA_,Mantap,5,0,27.7.3,2023-01-11 23:39:03,,
01f752a4-bf05-4fd8-ab58-5d09d7378683,Dadang Ompong,https://play-lh.googleusercontent.com/a/AEdFTp5EuO54cYgnBpPHptKsNdX38XZ-2211sec9cQ-X=mo,Coba dulu,3,0,,2023-01-11 23:37:26,,
e9572230-23d0-454c-b64d-df2db0a4a8a5,Mutakiyah Mutakiyah,https://play-lh.googleusercontent.com/a/AEdFTp4eQqOZadpP9wJw2ncN0crWzbn3GDtchFcZKd4g=mo,Bagus👍😍😊,5,0,,2023-01-11 23:35:15,,
ff56d121-35f6-475e-888b-d82a38c2adc0,B Uy,https://play-lh.googleusercontent.com/a/AEdFTp72As7LxBeliwxxiD6JVsT23hNnc-GI_PjRL3Dh=mo,"Kalau viwers di tik tok sangat sulit menambahnya kayak aplikasi baru yg sedikit penggunanya,kalah sama aplikasi sebelah,tau lah ya..aplikasi nya,,,",1,0,,2023-01-11 23:34:05,,
353d0905-7ea9-4b7d-ab4c-c398a3edb4c7,abdul rohman,https://play-lh.googleusercontent.com/a-/AD5-WCm4YmdpeoPUgjXAwM9MIWl6-qi3jt3CUP9XW01nXg,Mantap,5,0,27.5.4,2023-01-11 23:31:38,,
13d3b049-c9c2-4218-85be-a7276f7a192e,Juan,https://play-lh.googleusercontent.com/a/AEdFTp7eHgGnNq6btykvsfqmkXr8WPfHWLa6SkpsJucv=mo,Masa g ad yg lek,1,0,27.7.3,2023-01-11 23:28:39,,
4fb93511-da9e-4762-bcbd-3288e2d8ef87,Amll Bungdut,https://play-lh.googleusercontent.com/a-/AD5-WCmKs44UIAEFN1mCMqWRzoeFOMbt3fU-pAHjBNmMMQ,Inijelek Tapiboog,5,0,27.2.5,2023-01-11 23:27:21,,
736a2d31-3d00-4116-97b7-7a6ceeb8a54b,Hafidzz Dinul,https://play-lh.googleusercontent.com/a/AEdFTp6lfPVZlTaSZnHzXbClN6pG_bdL3-YXsEXzhzvd=mo,Mantapppp makin dini makin mantappp lanjutin,5,0,27.6.3,2023-01-11 23:25:22,,
ec1de811-d285-464b-a07b-d7dc53fcdc24,Hiro GANZ,https://play-lh.googleusercontent.com/a-/AD5-WCmZv7AXSCL8c9gqhWBe3pz461sk_BIuhuc-FTCYcA,"Udah di rekomendasikan fyp di anime,komik kok fyp yg lain ikut sih benerin dong tiktok",1,0,,2023-01-11 23:24:21,,
03bf865b-3521-4447-8541-f6a76e9b2fe6,Ridwan Afsheen,https://play-lh.googleusercontent.com/a/AEdFTp60zEL6l9Yw-qdxzufl6j3gWIBagsOLdYOlVWNk=mo,Kenapa tidak ada efek wulan,2,0,27.7.3,2023-01-11 23:24:00,,
d608886d-7db9-4723-a5a4-e3cc30b274fd,sultan hilmi,https://play-lh.googleusercontent.com/a-/AD5-WClB-BcqGn6XTnGNZ7A-0GVv2QJ7nl_Ww_SE-94Cfg,Kenapa setelah update saya malah gak bisa nyoba fitur template gimana nih petunjuknya?,4,0,,2023-01-11 23:22:10,,
3f4a8ce8-7a51-489a-bdc8-0cfb0bcb3394,Bodrex Hot,https://play-lh.googleusercontent.com/a/AEdFTp5chhhCKoqIMJLZJVPP4cV4m8jhJXrjBz_mj_Tt=mo,1star dulu deh Krn kebanyakan efek cewek make makeup Efek cowok juga donk Biar cowok2 juga bs terlihat putih n ganteng,1,0,,2023-01-11 23:20:30,,
b72d26bd-c198-4363-919e-4d97430ed0e2,Aprian _13,https://play-lh.googleusercontent.com/a-/AD5-WCnD_DNZpJmy0B96vv1OG6C5pBiT8odTF47e_BLE,Mantap,5,0,27.7.3,2023-01-11 23:20:05,,
c42507ff-dfbf-42b7-bf62-9db9cbb3b50f,Manu Carrol,https://play-lh.googleusercontent.com/a/AEdFTp6CtnE30i6O0cySnoq8NM9UIDElk4oCK5rDiLNE=mo,Asik,5,0,,2023-01-11 23:19:41,,
3b9c388b-5d2d-4620-8982-a0c6b70d0f82,anang osaka,https://play-lh.googleusercontent.com/a/AEdFTp466wnR6PP8OZ8BbnYNOsIuhMlhYKFfMPG50X-4=mo,aflikasi paling mantap kalo menurut saya,5,0,27.6.3,2023-01-11 23:18:22,,
b5458b5e-d530-44ce-8b40-eebd63b4fc00,Thian Rafa,https://play-lh.googleusercontent.com/a-/AD5-WCkCH2mYXOIRJsQ0ZFdxbDDPIUwQDyTV4s7yW8tq,Lumayan,4,1,27.4.5,2023-01-11 23:15:47,,
fdb164fa-e332-4f77-a3f6-13f938a9170f,Sum Yati,https://play-lh.googleusercontent.com/a-/AD5-WClCeAtZoSr2BpqIdTFy6NfwkshV5jStv1vnEFd4Lw,Oke,5,0,,2023-01-11 23:15:12,,
6e5b07bb-e332-44c3-90be-20e152b1e379,Arik Wijaya,https://play-lh.googleusercontent.com/a-/AD5-WCmeY85nexy_QUGeIkmqYSvHDzGvXO6I9BVZqAZq,Ok ... mantap,5,0,27.7.3,2023-01-11 23:13:32,,
8493c22a-9fb1-477f-b3ea-ff36b92ceaee,Hana Kalisha,https://play-lh.googleusercontent.com/a/AEdFTp7du9B2CVf9m-vvYHuEd2awI79eqm88EmEHNDRC=mo,Kenapa Susah banget buat Donwlod nyaaa,1,0,,2023-01-11 23:12:17,,
65c6e526-6e0b-4cdc-a880-bdd8ea16cd14,Ratu Trias,https://play-lh.googleusercontent.com/a/AEdFTp6UWjQq1qYcrHir4gSjIpvQiN9aa2xXagce3qOt=mo,Mntap,5,0,27.7.3,2023-01-11 23:09:10,,
ed1a7dc2-bb33-4600-a0d0-ce9f230defd8,wasilah Rahmat,https://play-lh.googleusercontent.com/a/AEdFTp5luVYz-wbkST3Gqz4suTzPdvS6UvN5L3jzYJjq=mo,Never give up,5,0,27.7.3,2023-01-11 23:08:50,,
10123394-9221-403b-871d-b6d3cb99edc3,hoki selalu,https://play-lh.googleusercontent.com/a-/AD5-WCkwyrOn_2LB49HCziEW8EjoDKgW-Xdh2W6gjK2a,sangat keren,5,0,,2023-01-11 23:08:08,,
cf4ea77c-4793-4144-b5bc-5a87e080ffb9,Nanang Afien,https://play-lh.googleusercontent.com/a-/AD5-WCn2bHMH1X4BYjugwA1KBVSrNA2SA61QxUB_h__ePg,Sangat bangus,5,0,27.6.3,2023-01-11 23:06:17,,
b5772213-6555-4fd5-a8a4-27043599d51d,sri hardiyanti,https://play-lh.googleusercontent.com/a-/AD5-WClK7x43nfoCfFidbGhoaWWE--V_H-TK58YICvSzPGo,Parah banget perubahan tiktok di 2023 ini,1,0,27.3.4,2023-01-11 23:03:34,,
f50382d3-02f5-4197-9653-177778366216,Reymond Kuncoro,https://play-lh.googleusercontent.com/a-/AD5-WCkFOhOIjL4hNQs32U-haLYrqPaAIe8TCnII5ABeokI,Is so good,5,0,27.6.3,2023-01-11 22:58:47,,
df6b7761-c0a4-4108-8312-459185055007,Jumadi Bar,https://play-lh.googleusercontent.com/a/AEdFTp7NZTVkzmowbea95feLM8YOmDySJzpDoEFxjuxK=mo,"bener""endros",5,0,,2023-01-11 22:55:40,,
95fad90c-8cc3-42c1-8f40-174eb0fff767,None drop JVC,https://play-lh.googleusercontent.com/a/AEdFTp6Puvkj72fMa-QTvmkCXCSiPF1g75rX-OEWrJ5u=mo,Mantap,4,0,,2023-01-11 22:54:58,,
624980f8-2e90-4c38-bf8e-4a9d90876e8e,Chandra Sudrajat,https://play-lh.googleusercontent.com/a/AEdFTp4_aj0cVyCyHGzdoPEWALivrPR8NbOAkSqy_Qea=mo,Tolonglah fitur untuk ngeliat video yang dudah kita posting ulang ada kembali,3,0,,2023-01-11 22:53:23,,
926267aa-c667-4235-a402-a713df79bad3,Bambang Suwanto,https://play-lh.googleusercontent.com/a/AEdFTp4ZqZ6kv2eLGouOZxq5fffMl-uNSgk3B9Y-oxGt=mo,Disini gua bisa dapat moyifasi dan lagu lagu yang gua suka DLL dapat komedi termasuk yang bikin gua tertawa kembali,4,0,27.7.3,2023-01-11 22:53:17,,
a6a9d822-a11b-4413-aea8-491ab83083ce,Umbu Negdo,https://play-lh.googleusercontent.com/a-/AD5-WCl69JorQotTXRG4nQBH-ZHyO3hlzNHLDSshViUnGA,Tiktok mantap,5,0,27.6.3,2023-01-11 22:51:44,,
18d0eb51-5604-46b2-aab8-4bab75415100,denis setia,https://play-lh.googleusercontent.com/a/AEdFTp5lUi00b78i65DdPgSlhqre3P7ZJVIxTkbn0hCVgA=mo,Good,5,0,27.6.3,2023-01-11 22:50:49,,
3c91adce-6d97-4c74-8caf-e51e2cd5e8b5,Risdah Hanaping,https://play-lh.googleusercontent.com/a/AEdFTp6ASOvlWWiF71agf8Gvc1jzEkhXfnphoET5pcOx=mo,"Sampai saat ini saya kira aplikasi ini masih terbaik dalam hal memberikan pilihan video dari berbagi jenis genre, keren saya suka, jangan lupa kawan memakai codekuini pada saat baru gabung-[-G-A-G-6-E-T-L-U-9-X-Y-T-X-]-apliaksi ini menu menu nya sangat teratur, jadi gampang mencari fitur yang hendak dipakai, dan saya harap aplikasi ini bisa lebih besar lagi dan semakin terpercaya, dalam layan aplikasi membuat konten",5,0,27.7.3,2023-01-11 22:49:54,,
b771d524-dae6-4520-875e-6d6edf8bf67a,Aris Purniawan,https://play-lh.googleusercontent.com/a-/AD5-WClMQLZy1Zq-CK83QtNnNnfadwvBbmPRJ9mIHBz_xg,Ok,5,0,,2023-01-11 22:49:30,,
9aa61014-b5b1-408e-a8a7-f941b2ab2c6a,SERLY TANEO Sherly,https://play-lh.googleusercontent.com/a/AEdFTp7O3CCmlzT-nQg_tHClFJGNGgfoGOg0Z8qqjvTP=mo,Jelek gk bisa diupdate,1,0,,2023-01-11 22:49:07,,
9639fce3-0161-41e3-b509-68b38eda4988,A Ganden,https://play-lh.googleusercontent.com/a/AEdFTp43N7-Yq2nk1Yhtnkb4-dShPGL7CB0ehb7GV7Fp=mo,"Aplikasi terpopuler dan semuga konten"" saya bisa dikenal, disukai dan menghibur disini terimakasih",5,0,27.7.3,2023-01-11 22:49:03,,
3af68285-5c12-4574-9ec4-88a9f04468fd,Ari Ari,https://play-lh.googleusercontent.com/a/AEdFTp5VBH7IMvWqiW5Q6jHDAB6_PybSflwOgjXKOaRY=mo,Ini sangat bagus,5,0,,2023-01-11 22:48:33,,
